NAME,BRAND,OPENED_ON,CLOSED_ON,ADDRESS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_CODE_2022,COUNTY,CURRENT_QUARTER,CURRENT_QUARTER_START,AGE_QUARTERS,CLOSED_NEXT_QUARTER
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2024Q2,2024-04-01,7,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2024Q3,2024-07-01,8,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2024Q4,2024-10-01,9,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2025Q1,2025-01-01,10,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2025Q2,2025-04-01,11,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2025Q3,2025-07-01,12,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2025Q4,2025-10-01,13,0
Goosehead Insurance,Goosehead Insurance,2022-09-01,,895 E Grand Ave,42.414959,-88.059467,524210,524210,Lake County,2026Q1,2026-01-01,14,0
Freedom Oil,Freedom Oil,2025-09-01,,1802 W Market St,40.483238,-89.02035,445120,445131,McLean County,2025Q3,2025-07-01,0,0
Freedom Oil,Freedom Oil,2025-09-01,,1802 W Market St,40.483238,-89.02035,445120,445131,McLean County,2025Q4,2025-10-01,1,0
Freedom Oil,Freedom Oil,2025-09-01,,1802 W Market St,40.483238,-89.02035,445120,445131,McLean County,2026Q1,2026-01-01,2,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2024Q3,2024-07-01,0,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2024Q4,2024-10-01,1,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2025Q1,2025-01-01,2,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2025Q2,2025-04-01,3,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2025Q3,2025-07-01,4,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2025Q4,2025-10-01,5,0
Shell Oil,Shell Oil,2024-09-01,,1395 Butterfield Rd,41.812423,-88.280121,447110,457110,Kane County,2026Q1,2026-01-01,6,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2021Q4,2021-10-01,0,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2022Q1,2022-01-01,1,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2022Q2,2022-04-01,2,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2022Q3,2022-07-01,3,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2022Q4,2022-10-01,4,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2023Q1,2023-01-01,5,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2023Q2,2023-04-01,6,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2023Q3,2023-07-01,7,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2023Q4,2023-10-01,8,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2024Q1,2024-01-01,9,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2024Q2,2024-04-01,10,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2024Q3,2024-07-01,11,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2024Q4,2024-10-01,12,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2025Q1,2025-01-01,13,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2025Q2,2025-04-01,14,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2025Q3,2025-07-01,15,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2025Q4,2025-10-01,16,0
Boss Shop,Hugo Boss,2021-11-01,,1 Woodfield Mall,42.045918,-88.037464,448140,458110,Cook County,2026Q1,2026-01-01,17,0
Baskin Robbins,Baskin Robbins,2021-12-01,2022-04-01,3510 E 118th St,41.682558,-87.539796,722515,722515,Cook County,2021Q4,2021-10-01,0,0
Baskin Robbins,Baskin Robbins,2021-12-01,2022-04-01,3510 E 118th St,41.682558,-87.539796,722515,722515,Cook County,2022Q1,2022-01-01,1,1
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2021Q3,2021-07-01,0,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2021Q4,2021-10-01,1,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2022Q1,2022-01-01,2,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2022Q2,2022-04-01,3,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2022Q3,2022-07-01,4,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2022Q4,2022-10-01,5,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2023Q1,2023-01-01,6,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2023Q2,2023-04-01,7,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2023Q3,2023-07-01,8,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2023Q4,2023-10-01,9,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2024Q1,2024-01-01,10,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2024Q2,2024-04-01,11,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2024Q3,2024-07-01,12,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2024Q4,2024-10-01,13,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2025Q1,2025-01-01,14,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2025Q2,2025-04-01,15,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2025Q3,2025-07-01,16,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2025Q4,2025-10-01,17,0
United Rentals,United Rentals,2021-08-01,,24149 S Lagrange Rd,41.449908,-87.883152,532490,532490,Will County,2026Q1,2026-01-01,18,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2023Q3,2023-07-01,0,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2023Q4,2023-10-01,1,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2024Q1,2024-01-01,2,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2024Q2,2024-04-01,3,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2024Q3,2024-07-01,4,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2024Q4,2024-10-01,5,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2025Q1,2025-01-01,6,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2025Q2,2025-04-01,7,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2025Q3,2025-07-01,8,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2025Q4,2025-10-01,9,0
Extra Space Storage,Extra Space Storage,2023-08-01,,1455 S Barrington Rd,42.13042,-88.135211,531130,531130,Cook County,2026Q1,2026-01-01,10,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2021Q1,2021-01-01,0,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2021Q2,2021-04-01,1,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2021Q3,2021-07-01,2,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2021Q4,2021-10-01,3,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2022Q1,2022-01-01,4,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2022Q2,2022-04-01,5,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2022Q3,2022-07-01,6,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2022Q4,2022-10-01,7,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2023Q1,2023-01-01,8,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2023Q2,2023-04-01,9,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2023Q3,2023-07-01,10,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2023Q4,2023-10-01,11,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2024Q1,2024-01-01,12,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2024Q2,2024-04-01,13,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2024Q3,2024-07-01,14,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2024Q4,2024-10-01,15,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2025Q1,2025-01-01,16,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2025Q2,2025-04-01,17,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2025Q3,2025-07-01,18,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2025Q4,2025-10-01,19,0
Fifth Third Bank,Fifth Third Bank,2021-03-01,,5640 S Harlem Ave,41.788637,-87.801782,522110,522110,Cook County,2026Q1,2026-01-01,20,0
Adecco,Adecco,2025-04-01,,12 E Devon Ave Unit 12,41.993199,-88.002264,561311,561311,Cook County,2025Q2,2025-04-01,0,0
Adecco,Adecco,2025-04-01,,12 E Devon Ave Unit 12,41.993199,-88.002264,561311,561311,Cook County,2025Q3,2025-07-01,1,0
Adecco,Adecco,2025-04-01,,12 E Devon Ave Unit 12,41.993199,-88.002264,561311,561311,Cook County,2025Q4,2025-10-01,2,0
Adecco,Adecco,2025-04-01,,12 E Devon Ave Unit 12,41.993199,-88.002264,561311,561311,Cook County,2026Q1,2026-01-01,3,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2020Q1,2020-01-01,0,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2020Q2,2020-04-01,1,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2020Q3,2020-07-01,2,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2020Q4,2020-10-01,3,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2021Q1,2021-01-01,4,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2021Q2,2021-04-01,5,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2021Q3,2021-07-01,6,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2021Q4,2021-10-01,7,0
Subway,Subway,2020-01-01,2022-04-01,807 Main St,40.494672,-89.662196,722513,722513,Tazewell County,2022Q1,2022-01-01,8,1
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2022Q4,2022-10-01,0,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2023Q1,2023-01-01,1,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2023Q2,2023-04-01,2,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2023Q3,2023-07-01,3,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2023Q4,2023-10-01,4,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2024Q1,2024-01-01,5,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2024Q2,2024-04-01,6,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2024Q3,2024-07-01,7,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2024Q4,2024-10-01,8,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2025Q1,2025-01-01,9,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2025Q2,2025-04-01,10,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2025Q3,2025-07-01,11,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2025Q4,2025-10-01,12,0
Domino's Pizza,Domino's Pizza,2022-12-01,,5701 W Monee Manhattan Rd,41.426184,-87.750323,722513,722513,Will County,2026Q1,2026-01-01,13,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2022Q3,2022-07-01,0,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2022Q4,2022-10-01,1,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2023Q1,2023-01-01,2,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2023Q2,2023-04-01,3,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2023Q3,2023-07-01,4,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2023Q4,2023-10-01,5,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2024Q1,2024-01-01,6,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2024Q2,2024-04-01,7,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2024Q3,2024-07-01,8,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2024Q4,2024-10-01,9,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2025Q1,2025-01-01,10,0
LearningRX,LearningRX,2022-09-01,2025-07-01,10322 N Centerway Dr Ste B,40.814039,-89.613847,611691,611691,Peoria County,2025Q2,2025-04-01,11,1
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2024Q4,2024-10-01,0,0
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2025Q1,2025-01-01,1,0
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2025Q2,2025-04-01,2,0
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2025Q3,2025-07-01,3,0
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2025Q4,2025-10-01,4,0
United Way,United Way,2024-11-01,,716 Main St,38.317577,-88.912807,813219,813219,Jefferson County,2026Q1,2026-01-01,5,0
Midwest Express Clinic,Midwest Express Clinic,2025-10-01,,5700 W Fullerton Ave,41.924332,-87.76875,621498,621498,Cook County,2025Q4,2025-10-01,0,0
Midwest Express Clinic,Midwest Express Clinic,2025-10-01,,5700 W Fullerton Ave,41.924332,-87.76875,621498,621498,Cook County,2026Q1,2026-01-01,1,0
Citibank,Citibank,2026-02-01,,1428 E 53rd St,41.799768,-87.590751,522110,522110,Cook County,2026Q1,2026-01-01,0,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2022Q1,2022-01-01,0,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2022Q2,2022-04-01,1,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2022Q3,2022-07-01,2,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2022Q4,2022-10-01,3,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2023Q1,2023-01-01,4,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2023Q2,2023-04-01,5,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2023Q3,2023-07-01,6,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2023Q4,2023-10-01,7,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2024Q1,2024-01-01,8,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2024Q2,2024-04-01,9,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2024Q3,2024-07-01,10,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2024Q4,2024-10-01,11,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2025Q1,2025-01-01,12,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2025Q2,2025-04-01,13,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2025Q3,2025-07-01,14,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2025Q4,2025-10-01,15,0
Culver's,Culver's,2022-03-01,,251 N Randall Rd,42.178629,-88.334807,722513,722513,McHenry County,2026Q1,2026-01-01,16,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2023Q3,2023-07-01,0,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2023Q4,2023-10-01,1,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2024Q1,2024-01-01,2,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2024Q2,2024-04-01,3,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2024Q3,2024-07-01,4,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2024Q4,2024-10-01,5,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2025Q1,2025-01-01,6,0
Cinnabon,Cinnabon,2023-08-01,,711 S Seeley St,41.868955,-87.677303,722515,722515,Cook County,2025Q2,2025-04-01,7,0
